,Unnamed: 0,Unnamed: 0.1,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENaN N+ NITRITENaNN (mg/l),TOTAL COLIFORM (MPN/100ml)Mean,year,npH,nD.O. (mg/l),nTOTAL COLIFORM (MPN/100ml)Mean,nB.O.D. (mg/l),nCONDUCTIVITY (µmhos/cm),nNITRATENaN N+ NITRITENaNN (mg/l),wph,wdo,wbdo,wec,wna,wco,wqi,new_WQI,new_WQI_fishes
877,877,879,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,24.7,7.1,7.1,64.0,0.6,0.4,646.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
878,878,880,CHALIYAR AT CHUNGAPALLY,KERALA,24.8,7.1,7.1,4600.0,0.6,0.35,538.0,2011,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
879,879,881,CHANDRAGIRI AT PADIYATHADKA,KERALA,28.0,7.5,7.2,52.0,0.6,0.15,900.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
880,880,882,CHITTHRAPUZHA AT IRUMPANAM,KERALA,27.4,2.0,6.8,265.0,2.4,2.3,5425.0,2011,80,0,40,100,40,100,13.2,0.0,23.4,0.36,2.8000000000000003,11.240000000000002,51.0,3,2
881,881,883,R CORAPUZHA AT KANAYANKODE,KERALA,26.0,5.6,7.0,12769.0,1.2,0.41,1650.0,2011,100,80,40,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,11.240000000000002,76.42000000000002,2,1
882,882,884,"ITHIKKARA AT AYUR, KERALA",KERALA,27.4,7.1,7.0,90.0,0.6,0.64,625.0,2011,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
883,883,885,R ITHIKKARA AT ITHIKKARA,KERALA,26.5,6.1,7.0,248.0,0.8,0.66,1150.0,2011,100,100,40,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,11.240000000000002,82.4,2,1
884,884,886,KADALUNDY AT THIRURANGADY,KERALA,28.4,6.0,7.0,94.0,1.1,0.13,370.0,2011,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,88.38,2,1
885,885,887,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.8,6.5,7.5,76.0,0.8,0.08,585.0,2011,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
886,886,888,R KADAMBAYAR AT BRAHMAPURAM,KERALA,26.7,1.5,6.6,192.0,3.6,0.92,2978.0,2011,40,0,40,80,60,100,6.6000000000000005,0.0,18.72,0.5399999999999999,2.8000000000000003,11.240000000000002,39.90000000000001,4,3
887,887,889,R KADAMBAYAR AT MANCKAKADAVU,KERALA,26.4,2.0,6.8,79.0,2.4,0.2,1275.0,2011,80,0,40,100,80,100,13.2,0.0,23.4,0.72,2.8000000000000003,11.240000000000002,51.36,3,2
888,888,890,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR, KERALA",KERALA,26.5,7.2,7.1,52.0,0.6,0.15,687.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
889,889,891,R KALLAI AT KALLAI BRIDGE,KERALA,25.5,4.0,7.5,25964.0,1.1,0.76,1588.0,2011,100,40,40,100,0,100,16.5,11.240000000000002,23.4,0.0,2.8000000000000003,11.240000000000002,65.18,3,1
890,890,892,KARINGODE AT KAKKADAVU,KERALA,28.0,7.2,7.3,54.0,0.9,0.25,610.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
891,891,893,KARAMANA AT MOONNATTUMUKKU,KERALA,28.0,0.8,7.1,1239.0,11.9,1.87,11000.0,2011,100,0,0,60,0,100,16.5,0.0,14.04,0.0,2.8000000000000003,0.0,33.34,4,3
892,892,894,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,27.9,6.4,6.5,58.0,1.3,0.34,960.0,2011,40,100,40,100,100,100,6.6000000000000005,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,73.04,2,1
893,893,895,R KAVVAI AT KUTTIYOL PALAM,KERALA,28.1,6.3,6.8,77.0,1.2,0.16,208.0,2011,80,100,60,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,16.860000000000007,85.08,2,1
894,894,896,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.6,5.4,6.6,80.0,1.6,0.27,775.0,2011,40,80,40,100,80,100,6.6000000000000005,22.480000000000004,23.4,0.72,2.8000000000000003,11.240000000000002,67.24000000000001,3,1
895,895,897,R KORAYAR AT KANJIKODE,KERALA,25.3,5.8,7.8,666.0,1.0,0.24,1650.0,2011,100,80,40,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,11.240000000000002,76.42000000000002,2,1
896,896,898,R KUPPAM AT THALIPARAMBA,KERALA,28.3,6.6,7.2,12768.0,1.1,0.13,1412.0,2011,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
897,897,899,R KUPPAM AT RAYAROM,KERALA,26.1,7.7,7.2,44.0,1.0,0.28,148.0,2011,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
898,898,900,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,24.3,7.1,7.0,27.0,0.4,0.11,218.0,2011,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
899,899,901,"R MAHE AT VALAYAM, KERALA",KERALA,26.0,7.3,7.2,59.0,0.6,0.19,465.0,2011,100,100,60,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,88.56,2,1
900,900,902,R MAMOM AT MAMOM BRIDGE,KERALA,28.5,7.8,7.1,119.0,0.7,0.87,1725.0,2011,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
901,901,903,"MANIMALA  AT KALLOOPARA,",KERALA,26.6,7.3,7.1,54.0,1.3,0.41,913.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
902,902,904,"MANIMALA AT THONDRA, KERALA",KERALA,26.8,7.0,6.6,104.0,1.5,0.49,1000.0,2011,40,100,40,100,80,100,6.6000000000000005,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,72.86000000000001,2,1
903,903,905,R MANJESWAR AT BAJRAKKARA BR.,KERALA,28.0,6.0,7.2,92.0,0.7,0.38,1390.0,2011,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,82.75999999999998,2,1
904,904,906,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.2,6.8,6.6,48.0,0.5,0.44,2025.0,2011,40,100,40,100,100,100,6.6000000000000005,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,73.04,2,1
905,905,907,R MOGRAL AT MOGRAL BR.,KERALA,28.5,5.6,7.1,20455.0,0.6,0.58,675.0,2011,100,80,40,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,11.240000000000002,76.42000000000002,2,1
906,906,908,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,26.5,7.0,7.0,56.0,1.1,0.43,1725.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
907,907,909,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,29.3,6.7,6.9,2531.0,0.5,0.22,465.0,2011,80,100,60,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,16.860000000000007,84.36,2,1
908,908,910,R NEELASWARAM AT HOSDURG,KERALA,29.3,6.2,7.2,15362.0,0.8,0.39,1303.0,2011,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
909,909,911,"R NEYYAR AT AMARAVILA, KERALA",KERALA,27.0,7.3,7.2,62.0,0.8,0.95,985.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
910,910,912,R NEYYAR AT ARUVIPURAM,KERALA,27.3,7.6,7.2,59.0,0.6,0.65,1163.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
911,911,913,R PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.4,6.8,83.0,0.5,0.42,575.0,2011,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,79.46000000000002,2,1
912,912,914,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.8,7.0,6.6,50.0,0.6,0.75,578.0,2011,40,100,40,100,100,100,6.6000000000000005,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,73.04,2,1
913,913,915,"PAMBA AT THAKAZHY, KERALA",KERALA,27.8,6.7,6.8,76.0,1.2,1.21,625.0,2011,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8000000000000003,11.240000000000002,79.46000000000002,2,1
914,914,916,"PAMBA DOWN, KERALA",KERALA,28.3,6.7,6.6,64.0,0.9,1.35,838.0,2011,40,100,40,100,100,100,6.6000000000000005,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,73.04,2,1
915,915,917,PERIYAR NEAR ALWAYENaNELOOR,KERALA,27.5,5.6,6.9,943.0,1.5,0.4,1925.0,2011,80,80,40,100,0,100,13.2,22.480000000000004,23.4,0.0,2.8000000000000003,11.240000000000002,73.12,2,1
916,916,918,"PERIYAR AT KALADY, KERALA",KERALA,26.3,7.4,7.0,38.0,0.9,0.26,1196.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
917,917,919,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.0,6.7,6.9,43.0,1.0,0.3,2750.0,2011,80,100,40,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,79.64000000000001,2,1
918,918,920,RIVER PERIYAR AT MUPPATHADAM,KERALA,27.4,7.1,7.3,48.0,1.5,0.36,1775.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
919,919,921,RIVER PERIYAR AT PATHALAM,KERALA,27.0,6.2,6.8,309.0,1.6,0.39,2725.0,2011,80,100,40,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,78.74000000000002,2,1
920,920,922,R PERIYAR AT KALAMASSERY,KERALA,27.4,5.2,6.8,61.0,1.8,0.33,2650.0,2011,80,80,40,100,100,100,13.2,22.480000000000004,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,74.02000000000002,2,1
921,921,923,R PERIYAR AT PURAPPALLIKAVU,KERALA,27.3,6.8,6.9,995.0,1.1,0.24,1258.0,2011,80,100,40,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,78.74000000000002,2,1
922,922,924,R PERUVAMBA AT CHANDAPPURA,KERALA,27.0,6.8,6.9,52.0,0.9,0.45,198.0,2011,80,100,60,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,16.860000000000007,85.26,2,1
923,923,925,R PULLUR AT PULLUR BR.,KERALA,27.8,6.2,6.6,44.0,0.7,0.21,1630.0,2011,40,100,40,100,100,100,6.6000000000000005,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,73.04,2,1
924,924,926,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,28.4,4.5,6.5,77.0,1.1,0.34,2675.0,2011,40,60,40,100,80,100,6.6000000000000005,16.860000000000007,23.4,0.72,2.8000000000000003,11.240000000000002,61.62000000000001,3,1
925,925,927,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.8,4.0,7.0,19279.0,0.9,0.03,233.0,2011,100,40,60,100,0,100,16.5,11.240000000000002,23.4,0.0,2.8000000000000003,16.860000000000007,70.8,2,1
926,926,928,R SHRIYA AT ANGADIMOGARU,KERALA,28.8,7.0,7.4,69.0,1.0,0.12,660.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
927,927,929,R THALLASSERY AT PATHIPPALAM,KERALA,25.9,6.5,6.8,58.0,0.5,0.24,1026.0,2011,80,100,40,100,100,100,13.2,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,79.64000000000001,2,1
928,928,930,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,28.0,4.6,6.9,98.0,0.6,0.11,348.0,2011,80,60,60,100,80,100,13.2,16.860000000000007,23.4,0.72,2.8000000000000003,16.860000000000007,73.84,2,1
929,929,931,R UPPALA AT  UPPALA BR.,KERALA,28.5,6.6,7.3,12327.0,0.6,0.71,2210.0,2011,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
930,930,932,"VAMANAPURAM, KERALA",KERALA,28.8,7.1,7.0,51.0,1.0,0.78,1700.0,2011,100,100,40,100,100,100,16.5,28.1,23.4,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94,2,1
173,173,173,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,26.21,6.4,7.3,180.0,6.94,1.66,393.0,2014,100,100,60,60,60,100,16.5,28.1,14.04,0.5399999999999999,2.8000000000000003,16.860000000000007,78.84,2,1
186,186,186,"GHAGGAR GHNaN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,26.21,6.4,8.2,180.0,19.8,1.66,393.0,2014,100,100,60,60,60,100,16.5,28.1,14.04,0.5399999999999999,2.8000000000000003,16.860000000000007,78.84,2,1
187,187,187,"GHAGGAR GHNaN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,26.21,6.4,7.9,180.0,18.2,1.66,393.0,2014,100,100,60,60,60,100,16.5,28.1,14.04,0.5399999999999999,2.8000000000000003,16.860000000000007,78.84,2,1
192,192,192,KALA AMB D/S MARKANDA RIVER,HARYANA,26.21,6.4,7.2,180.0,88.0,1.66,393.0,2014,100,100,60,40,60,100,16.5,28.1,9.36,0.5399999999999999,2.8000000000000003,16.860000000000007,74.16,2,1
442,442,444,"GHAGGAR GHNaN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,26.21,6.4,6.9,910.0,13.0,1.66,393.0,2013,80,100,60,60,0,100,13.2,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,75.0,2,1
443,443,445,"GHAGGAR GHNaN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,26.21,6.4,6.5,930.0,15.0,1.66,393.0,2013,40,100,60,60,0,100,6.6000000000000005,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,68.4,3,1
444,444,446,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,26.21,5.0,7.3,180.0,33.9,1.66,393.0,2013,100,60,60,60,60,100,16.5,16.860000000000007,14.04,0.5399999999999999,2.8000000000000003,16.860000000000007,67.6,3,1
445,445,447,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,26.21,6.4,6.7,960.0,18.0,1.66,393.0,2013,60,100,60,60,0,100,9.9,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,71.7,2,1
682,682,684,GHAGGAR AT D/S OF SURAJPUR,HARYANA,26.21,6.8,8.0,414.0,3.1,0.88,393.0,2012,100,100,60,80,0,100,16.5,28.1,18.72,0.0,2.8000000000000003,16.860000000000007,82.98,2,1
695,695,697,"GHAGGAR GHNaN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD",HARYANA,26.21,6.4,7.9,1808.0,21.0,5.9,393.0,2012,100,100,60,60,0,100,16.5,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,78.3,2,1
696,696,698,GHAGGAR GHNaN2 AT CHANDARPUR ,HARYANA,26.21,6.6,7.8,1302.0,18.0,1.66,393.0,2012,100,100,60,60,0,100,16.5,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,78.3,2,1
697,697,699,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL ,HARYANA,26.21,6.4,8.0,1286.0,19.5,1.66,393.0,2012,100,100,60,60,0,100,16.5,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,78.3,2,1
702,702,704,KALA AMB D/S MARKANDA RIVER,HARYANA,20.0,3.3,7.5,1630.0,185.0,1.75,393.0,2012,100,40,60,0,0,100,16.5,11.240000000000002,0.0,0.0,2.8000000000000003,16.860000000000007,47.40000000000001,4,3
954,954,956,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,26.21,6.9,7.8,440.0,3.4,1.21,393.0,2011,100,100,60,80,0,100,16.5,28.1,18.72,0.0,2.8000000000000003,16.860000000000007,82.98,2,1
967,967,969,"GHAGGAR GHNaN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,17.7,6.1,6.8,780.0,14.7,1.66,393.0,2011,80,100,60,60,0,100,13.2,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,75.0,2,1
968,968,970,"GHAGGAR GHNaN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,17.0,6.1,6.8,773.0,14.7,1.66,393.0,2011,80,100,60,60,0,100,13.2,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,75.0,2,1
969,969,971,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,17.3,6.0,7.0,820.0,15.3,1.66,393.0,2011,100,100,60,60,0,100,16.5,28.1,14.04,0.0,2.8000000000000003,16.860000000000007,78.3,2,1
974,974,976,KALA AMB D/S MARKANDA RIVER,HARYANA,18.3,3.1,7.8,1261.0,195.4,4.78,393.0,2011,100,40,60,0,0,100,16.5,11.240000000000002,0.0,0.0,2.8000000000000003,16.860000000000007,47.40000000000001,4,3
188,188,188,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,32.6,4.0,6.8,370.0,3.0,0.8,9.0,2014,80,40,80,100,0,100,13.2,11.240000000000002,23.4,0.0,2.8000000000000003,22.480000000000004,73.12,2,1
194,194,194,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,25.1,5.9,8.0,401.0,0.9,0.7,15.0,2014,100,80,80,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,22.480000000000004,87.66000000000004,2,1
195,195,195,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,22.3,6.0,7.2,106.0,0.8,0.4,15.0,2014,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8000000000000003,22.480000000000004,94.0,1,1
196,196,196,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,23.7,5.6,7.9,326.0,1.1,0.8,4.0,2014,100,80,100,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,28.1,93.28,1,1
197,197,197,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,23.9,6.2,8.1,592.0,1.0,0.7,6.0,2014,100,100,80,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,22.480000000000004,93.28,1,1
446,446,448,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,30.7,4.8,7.6,295.0,0.8,1.66,9.0,2013,100,60,80,100,40,100,16.5,16.860000000000007,23.4,0.36,2.8000000000000003,22.480000000000004,82.4,2,1
451,451,453,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,28.0,4.9,8.3,603.0,1.0,1.66,5.0,2013,100,60,100,100,0,100,16.5,16.860000000000007,23.4,0.0,2.8000000000000003,28.1,87.66,2,1
452,452,454,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,23.4,5.5,7.4,138.0,0.8,1.66,6.0,2013,100,80,80,100,80,100,16.5,22.480000000000004,23.4,0.72,2.8000000000000003,22.480000000000004,88.38000000000002,2,1
453,453,455,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,25.3,5.5,8.1,625.0,1.1,1.66,6.0,2013,100,80,80,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,22.480000000000004,87.66000000000004,2,1
454,454,456,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",RAJASTHAN,31.1,5.0,7.3,305.0,1.7,1.66,12.0,2013,100,60,80,100,0,100,16.5,16.860000000000007,23.4,0.0,2.8000000000000003,22.480000000000004,82.04,2,1
455,455,457,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,26.3,5.6,8.1,552.0,1.1,1.66,6.0,2013,100,80,80,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,22.480000000000004,87.66000000000004,2,1
698,698,700,GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629,RAJASTHAN,33.0,4.8,7.5,280.0,2.4,0.72,4.0,2012,100,60,100,100,40,100,16.5,16.860000000000007,23.4,0.36,2.8000000000000003,28.1,88.02000000000002,2,1
704,704,706,"JAWAI AT JAWAI DAM, SIROHI",RAJASTHAN,24.0,6.0,8.3,468.0,1.4,0.43,16.0,2012,100,100,80,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,22.480000000000004,93.28,1,1
705,705,707,"KODRA DAM, MOUNT ABU",RAJASTHAN,19.0,5.9,7.3,234.0,1.5,0.36,12.0,2012,100,80,80,100,40,100,16.5,22.480000000000004,23.4,0.36,2.8000000000000003,22.480000000000004,88.02000000000002,2,1
706,706,708,"BANDI AT HEMAWAS DAM, PAL",RAJASTHAN,23.0,6.4,8.0,527.0,1.2,0.35,21.0,2012,100,100,80,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,22.480000000000004,93.28,1,1
707,707,709,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI",RAJASTHAN,24.0,5.9,7.9,796.0,1.5,0.48,14.0,2012,100,80,80,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,22.480000000000004,87.66000000000004,2,1
970,970,972,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,28.0,4.8,7.9,650.0,3.2,0.68,62.0,2011,100,60,60,80,0,100,16.5,16.860000000000007,18.72,0.0,2.8000000000000003,16.860000000000007,71.74,2,1
971,971,973,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR",RAJASTHAN,32.0,5.0,7.3,390.0,2.8,0.14,20.0,2011,100,60,80,100,0,100,16.5,16.860000000000007,23.4,0.0,2.8000000000000003,22.480000000000004,82.04,2,1
977,977,979,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,26.9,5.1,7.8,657.0,1.7,0.26,23.0,2011,100,80,80,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,22.480000000000004,87.66000000000004,2,1
978,978,980,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,27.3,5.3,7.8,623.0,1.7,1.66,393.0,2011,100,80,60,100,0,100,16.5,22.480000000000004,23.4,0.0,2.8000000000000003,16.860000000000007,82.04,2,1
238,238,238,TLAWNG UPSTREAM AIZAWL,MIZORAM,24.5,7.1,7.3,269.0,1.4,0.1,115.0,2014,100,100,60,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,16.860000000000007,88.02,2,1
239,239,239,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,24.4,7.2,7.3,275.0,1.5,0.1,68.0,2014,100,100,60,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,16.860000000000007,88.02,2,1
240,240,240,TUIRIAL UPPER CATCHMENT,MIZORAM,23.6,6.9,7.1,186.0,1.6,0.1,29.0,2014,100,100,80,100,60,100,16.5,28.1,23.4,0.5399999999999999,2.8000000000000003,22.480000000000004,93.82,1,1
241,241,241,TUIRIAL LOWER CATCHMENT,MIZORAM,23.5,6.8,7.1,201.0,1.4,0.2,86.0,2014,100,100,60,100,60,100,16.5,28.1,23.4,0.5399999999999999,2.8000000000000003,16.860000000000007,88.2,2,1
497,497,499,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.6,7.1,7.5,189.0,1.9,1.0,393.0,2013,100,100,60,100,60,100,16.5,28.1,23.4,0.5399999999999999,2.8000000000000003,16.860000000000007,88.2,2,1
498,498,500,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.8,7.0,7.6,197.0,1.8,1.0,393.0,2013,100,100,60,100,60,100,16.5,28.1,23.4,0.5399999999999999,2.8000000000000003,16.860000000000007,88.2,2,1
499,499,501,TUIRIAL UPPER CATCHMENT,MIZORAM,23.5,7.2,7.9,158.0,1.9,0.95,393.0,2013,100,100,60,100,60,100,16.5,28.1,23.4,0.5399999999999999,2.8000000000000003,16.860000000000007,88.2,2,1
500,500,502,TUIRIAL LOWER CATCHMENT,MIZORAM,23.5,6.5,7.8,161.0,1.8,0.99,393.0,2013,100,100,60,100,60,100,16.5,28.1,23.4,0.5399999999999999,2.8000000000000003,16.860000000000007,88.2,2,1
789,789,791,TLAWNG UPSTREAM AIZAWL,MIZORAM,24.0,6.5,7.4,297.0,1.0,0.13,438.0,2012,100,100,60,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,16.860000000000007,88.02,2,1
790,790,792,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,24.0,6.3,7.5,287.0,0.9,0.14,204.0,2012,100,100,60,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,16.860000000000007,88.02,2,1
791,791,793,TUIRIAL UPPER CATCHMENT,MIZORAM,24.0,6.5,7.2,375.0,1.1,0.17,625.0,2012,100,100,40,100,0,100,16.5,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,82.03999999999998,2,1
792,792,794,TUIRIAL LOWER CATCHMENT,MIZORAM,24.0,6.9,6.9,349.0,1.1,0.18,503.0,2012,80,100,40,100,0,100,13.2,28.1,23.4,0.0,2.8000000000000003,11.240000000000002,78.74000000000002,2,1
1020,1020,1022,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.4,8.1,7.1,267.0,1.0,0.11,12.0,2011,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,22.480000000000004,93.64,1,1
1021,1021,1023,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.4,8.0,7.0,278.0,1.1,0.11,18.0,2011,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,22.480000000000004,93.64,1,1
1022,1022,1024,TUIRIAL UPPER CATCHMENT,MIZORAM,23.2,6.9,7.2,268.0,1.1,0.11,37.0,2011,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8000000000000003,22.480000000000004,93.64,1,1
